file,segment,fft_n,record,nominal_elapsed_s,selected,valid,bb_hz,dticks,peak,y1,y2,y3,den
test1/10323407.txt,1,2048,9,8.038399999999998,True,True,1000.758,10048,205,119465,369793,69890,-550231
test1/10323407.txt,1,2048,10,9.043199999999997,True,True,1000.748,10048,205,120105,366593,68965,-544116
test1/10323407.txt,1,2048,11,10.047999999999996,True,True,1000.754,10048,205,119561,368660,69320,-548439
test1/10323407.txt,1,2048,12,11.052799999999996,True,True,1000.752,10048,205,119717,368465,69178,-548035
test1/10323407.txt,1,2048,13,12.057599999999995,True,True,1000.749,10048,205,119936,366242,69145,-543403
test1/10323407.txt,1,2048,14,13.062399999999995,True,True,1000.755,10048,205,119345,370145,69136,-551809
test1/10323407.txt,1,2048,15,14.067199999999994,True,True,1000.757,10048,205,119045,369476,69397,-550510
test1/10323407.txt,1,2048,16,15.071999999999994,True,True,1000.749,10048,205,119873,368378,68465,-548418
test1/10323407.txt,1,2048,17,16.076799999999995,True,True,1000.755,10048,205,119560,367625,69776,-545914
test1/10323407.txt,1,2048,18,17.081599999999995,True,True,1000.756,10048,205,119473,367613,69833,-545920
test1/10323407.txt,1,2048,19,18.086399999999994,True,True,1000.754,10048,205,119585,369832,69194,-550885
test1/10323407.txt,1,2048,20,19.091199999999994,True,True,1000.75,10048,205,119689,367249,68765,-546044
test1/10323407.txt,1,2048,21,20.095999999999993,True,True,1000.756,10048,205,119242,366260,69866,-543412
test1/10323407.txt,1,2048,22,21.100799999999992,True,True,1000.758,10048,205,118889,368306,69620,-548103
test1/10323407.txt,1,2048,23,22.105599999999992,True,True,1000.753,10048,205,119860,369130,69473,-548927
test1/10323407.txt,1,2048,24,23.11039999999999,True,True,1000.756,10048,205,119125,368545,69250,-548715
test1/10323407.txt,1,2048,25,24.11519999999999,True,True,1000.757,10048,205,118781,367225,69417,-546252
test1/10323407.txt,1,2048,26,25.11999999999999,True,True,1000.759,10048,205,119169,370064,69777,-551182
test1/10323407.txt,1,2048,27,26.12479999999999,True,True,1000.753,10048,205,119650,367120,69610,-544980
test1/10323407.txt,1,2048,28,27.12959999999999,True,True,1000.75,10048,205,119696,366794,68868,-545024
test1/10323407.txt,1,2048,29,28.13439999999999,True,True,1000.76,10048,205,118241,369245,69242,-551007
