index,value
2744,-444
2745,-436
2746,-418
2747,-410
2748,-392
2749,-382
2750,-366
2751,-356
2752,-338
2753,-330
2754,-312
2755,-304
2756,-282
2757,-274
2758,-256
2759,-246
2760,-228
2761,-218
2762,-200
2763,-192
2764,-172
2765,-162
2766,-144
2767,-134
2768,-114
2769,-106
2770,-86
2771,-76
2772,-58
2773,-50
2774,-28
2775,-20
2776,0
2777,10
2778,28
2779,38
2780,58
2781,66
2782,86
2783,96
2784,114
2785,122
2786,144
2787,154
2788,172
2789,182
2790,200
2791,210
2792,228
2793,238
2794,256
2795,266
2796,282
2797,292
2798,312
2799,322
2800,340
2801,346
2802,364
2803,374
2804,392
2805,400
2806,418
2807,426
2808,444
2809,452
2810,470
2811,478
2812,494
2813,502
2814,520
2815,526
2816,544
2817,550
2818,568
2819,576
2820,592
2821,598
2822,614
2823,620
2824,638
2825,644
2826,658
2827,666
2828,680
2829,686
2830,700
2831,706
2832,720
2833,726
2834,740
2835,746
2836,758
2837,766
2838,778
2839,782
2840,796
2841,802
2842,812
2843,818
2844,828
2845,834
2846,844
2847,850
2848,860
2849,864
2850,874
2851,878
2852,888
2853,894
2854,900
2855,904
2856,912
2857,916
2858,924
2859,926
2860,936
2861,936
2862,944
2863,948
2864,954
2865,956
2866,960
2867,964
2868,968
2869,972
2870,974
2871,976
2872,982
2873,984
2874,984
2875,988
2876,990
2877,992
2878,994
2879,996
2880,996
2881,996
2882,996
2883,1000
2884,998
2885,998
2886,998
2887,998
2888,998
2889,998
2890,996
2891,996
2892,994
2893,994
2894,990
2895,990
2896,986
2897,984
2898,982
2899,982
2900,976
2901,974
2902,970
2903,968
2904,962
2905,960
2906,954
2907,952
2908,946
2909,944
2910,936
2911,932
2912,924
2913,924
2914,914
2915,912
2916,902
2917,900
2918,888
2919,886
2920,876
2921,872
2922,862
2923,858
2924,848
2925,842
2926,830
2927,826
2928,814
2929,810
2930,798
2931,792
2932,780
2933,776
2934,762
2935,756
2936,742
2937,736
2938,724
2939,716
2940,704
2941,698
2942,682
2943,676
2944,662
2945,656
2946,640
2947,632
2948,618
2949,610
2950,594
2951,586
2952,570
2953,564
2954,548
2955,540
2956,522
2957,516
2958,498
2959,490
2960,474
2961,466
2962,450
2963,438
2964,422
2965,412
2966,396
2967,388
2968,370
2969,360
2970,342
2971,334
2972,316
2973,306
2974,288
2975,278
2976,260
2977,252
2978,232
2979,224
2980,206
2981,194
2982,176
2983,168
2984,148
2985,138
2986,120
2987,110
2988,90
2989,82
2990,60
2991,52
2992,954
2993,958
2994,962
2995,966
2996,970
2997,972
2998,976
2999,978
3000,982
3001,984
3002,984
3003,988
3004,992
3005,992
3006,994
3007,996
3008,-196
3009,-206
3010,-224
3011,-232
3012,-252
3013,-260
3014,-280
3015,-288
3016,-306
3017,-316
3018,-334
3019,-342
3020,-362
3021,-370
3022,-388
3023,-396
3024,984
3025,984
3026,982
3027,980
3028,974
3029,972
3030,968
3031,966
3032,960
3033,958
3034,952
3035,948
3036,944
3037,940
3038,934
3039,930
3040,-610
3041,-620
3042,-634
3043,-642
3044,-656
3045,-662
3046,-678
3047,-684
3048,-698
3049,-706
3050,-718
3051,-724
3052,-738
3053,-744
3054,-756
3055,-764
3056,-776
3057,-780
3058,-792
3059,-800
3060,-810
3061,-816
3062,-828
3063,-832
3064,-842
3065,-848
3066,-858
3067,-864
3068,-872
3069,-876
3070,-888
3071,-890
3072,-902
3073,-902
3074,-912
3075,-914
3076,-924
3077,-926
3078,-934
3079,-938
3080,-944
3081,-948
3082,-952
3083,-956
3084,-962
3085,-964
3086,-970
3087,-972
3088,-974
3089,-978
3090,-984
3091,-984
3092,-986
3093,-988
3094,-992
3095,-992
3096,-996
3097,-996
3098,-998
3099,-998
3100,-1000
3101,-1000
3102,-1000
3103,-1000
3104,-1000
3105,-1000
3106,-1000
3107,-1000
3108,-998
3109,-998
3110,-996
3111,-996
3112,-994
3113,-992
3114,-988
3115,-988
3116,-984
3117,-984
3118,-980
3119,-976
3120,-974
3121,-972
3122,-966
3123,-964
3124,-958
3125,-956
3126,-950
3127,-948
3128,-938
3129,-938
3130,-930
3131,-926
3132,-918
3133,-914
3134,-908
3135,-902
3136,-200
3137,-210
3138,-230
3139,-238
3140,-256
3141,-268
3142,-284
3143,-294
3144,-312
3145,-320
3146,-340
3147,-348
3148,-366
3149,-376
3150,-392
3151,-402
3152,-768
3153,-762
3154,-750
3155,-742
3156,-730
3157,-724
3158,-710
3159,-704
3160,-690
3161,-682
3162,-670
3163,-660
3164,-646
3165,-640
3166,-624
3167,-618
3168,-616
3169,-622
3170,-638
3171,-646
3172,-660
3173,-668
3174,-682
3175,-688
3176,-702
3177,-708
3178,-722
3179,-730
3180,-742
3181,-748
3182,-762
3183,-768
3184,-402
3185,-396
3186,-378
3187,-368
3188,-352
3189,-342
3190,-324
3191,-316
3192,-296
3193,-288
3194,-268
3195,-258
3196,-242
3197,-232
3198,-212
3199,-204
3200,-902
3201,-906
3202,-914
3203,-918
3204,-926
3205,-928
3206,-936
3207,-938
3208,-946
3209,-950
3210,-954
3211,-958
3212,-962
3213,-966
3214,-970
3215,-974
3216,46
3217,54
3218,72
3219,84
3220,102
3221,110
3222,130
3223,140
3224,158
3225,170
3226,186
3227,196
3228,216
3229,226
3230,242
3231,254
3232,-1000
3233,-1000
3234,-1000
3235,-1000
3236,-998
3237,-998
3238,-996
3239,-996
3240,-994
3241,-992
3242,-988
3243,-988
3244,-984
3245,-982
3246,-978
3247,-978
3248,484
3249,492
3250,508
3251,518
3252,534
3253,540
3254,558
3255,566
3256,582
3257,588
3258,604
3259,612
3260,626
3261,634
3262,648
3263,656
3264,-892
3265,-888
3266,-878
3267,-874
3268,-864
3269,-860
3270,-850
3271,-844
3272,-834
3273,-828
3274,-816
3275,-812
3276,-800
3277,-794
3278,-782
3279,-778
3280,822
3281,826
3282,838
3283,842
3284,852
3285,858
3286,868
3287,872
3288,882
3289,886
3290,894
3291,900
3292,906
3293,912
3294,918
3295,924
3296,-596
3297,-590
3298,-574
3299,-566
3300,-550
3301,-542
3302,-526
3303,-518
3304,-500
3305,-492
3306,-476
3307,-468
3308,-450
3309,-442
3310,-426
3311,-416
3312,-400
3313,-390
3314,-372
3315,-364
3316,-344
3317,-338
3318,-318
3319,-308
3320,-292
3321,-282
3322,-262
3323,-254
3324,-234
3325,-226
3326,-208
3327,-198
3328,-180
3329,-170
3330,-150
3331,-142
3332,-122
3333,-112
3334,-94
3335,-84
3336,-64
3337,-56
3338,-36
3339,-26
3340,-6
3341,0
3342,22
3343,30
3344,50
3345,60
3346,78
3347,88
3348,108
3349,118
3350,136
3351,144
3352,166
3353,174
3354,194
3355,202
3356,220
3357,230
3358,250
3359,258
3360,276
3361,286
3362,304
3363,316
3364,332
3365,340
3366,358
3367,366
3368,386
3369,394
3370,412
3371,420
3372,436
3373,448
3374,462
3375,472
3376,712
3377,706
3378,692
3379,686
3380,672
3381,666
3382,650
3383,642
3384,628
3385,620
3386,606
3387,596
3388,582
3389,574
3390,558
3391,548
3392,674
3393,680
3394,696
3395,702
3396,716
3397,722
3398,736
3399,740
3400,754
3401,760
3402,774
3403,778
3404,790
3405,798
3406,808
3407,814
3408,328
3409,318
3410,300
3411,290
3412,272
3413,264
3414,244
3415,236
3416,218
3417,206
3418,190
3419,180
3420,160
3421,150
3422,132
3423,122
3424,932
3425,936
3426,940
3427,944
3428,950
3429,954
3430,960
3431,962
3432,968
3433,968
3434,974
3435,974
3436,980
3437,980
3438,984
3439,986
3440,988
3441,990
3442,994
3443,996
3444,996
3445,996
3446,998
3447,998
3448,998
3449,998
3450,998
3451,998
3452,998
3453,998
3454,996
3455,996
3456,996
3457,994
3458,992
3459,990
3460,988
3461,986
3462,984
3463,982
3464,978
3465,976
3466,972
3467,970
3468,964
3469,962
3470,956
3471,954
3472,-554
3473,-560
3474,-576
3475,-584
3476,-600
3477,-610
3478,-622
3479,-632
3480,-646
3481,-654
3482,-668
3483,-674
3484,-688
3485,-694
3486,-708
3487,-716
3488,-730
3489,-734
3490,-748
3491,-754
3492,-768
3493,-774
3494,-786
3495,-792
3496,-804
3497,-808
3498,-820
3499,-826
3500,-836
3501,-840
3502,-852
3503,-856
3504,-866
3505,-872
3506,-880
3507,-884
3508,-894
3509,-900
3510,-906
3511,-910
3512,-918
3513,-922
3514,-928
3515,-934
3516,-938
3517,-942
3518,-950
3519,-950
3520,-958
3521,-960
3522,-966
3523,-968
3524,-974
3525,-974
3526,-980
3527,-982
3528,-986
3529,-986
3530,-990
3531,-990
3532,-994
3533,-996
3534,-998
3535,-998
3536,-998
3537,-998
3538,-1000
3539,-1000
3540,-1000
3541,-1000
3542,-1000
3543,-998
3544,-1000
3545,-998
3546,-998
3547,-998
3548,-996
3549,-994
3550,-992
3551,-990
3552,-988
3553,-986
3554,-984
3555,-980
3556,-976
3557,-974
3558,-972
3559,-966
3560,-962
3561,-960
3562,-954
3563,-950
3564,-944
3565,-942
3566,-936
3567,-932
3568,-926
3569,-920
3570,-912
3571,-908
3572,-902
3573,-896
3574,-888
3575,-884
3576,-874
3577,-868
3578,-860
3579,-854
3580,-844
3581,-840
3582,-828
3583,-822
3584,-354
3585,-364
3586,-380
3587,-390
3588,-406
3589,-416
3590,-434
3591,-440
3592,-460
3593,-468
3594,-486
3595,-494
3596,-512
3597,-518
3598,-534
3599,-542
3600,-658
3601,-650
3602,-634
3603,-628
3604,-612
3605,-604
3606,-588
3607,-582
3608,-564
3609,-558
3610,-542
3611,-534
3612,-516
3613,-510
3614,-492
3615,-484
3616,-466
3617,-458
3618,-442
3619,-434
3620,-416
3621,-406
3622,-390
3623,-382
3624,-364
3625,-354
3626,-336
3627,-328
3628,-308
3629,-300
3630,-280
3631,-272
3632,-870
3633,-874
3634,-882
3635,-888
3636,-898
3637,-902
3638,-908
3639,-914
3640,-922
3641,-926
3642,-932
3643,-936
3644,-942
3645,-946
3646,-950
3647,-954
3648,-26
3649,-16
3650,0
3651,12
3652,30
3653,40
3654,60
3655,70
3656,90
3657,98
3658,118
3659,126
3660,146
3661,156
3662,176
3663,184
3664,204
3665,212
3666,230
3667,240
3668,258
3669,266
3670,286
3671,294
3672,314
3673,322
3674,340
3675,352
3676,368
3677,376
3678,394
3679,404
3680,422
3681,428
3682,446
3683,454
3684,472
3685,480
3686,498
3687,506
3688,522
3689,530
3690,546
3691,554
3692,570
3693,578
3694,594
3695,602
3696,618
3697,624
3698,638
3699,646
3700,660
3701,668
3702,682
3703,688
3704,704
3705,710
3706,722
3707,728
3708,742
3709,750
3710,762
3711,766
3712,-808
3713,-802
3714,-792
3715,-784
3716,-772
3717,-768
3718,-756
3719,-748
3720,-734
3721,-730
3722,-716
3723,-708
3724,-694
3725,-688
3726,-674
3727,-668
3728,900
3729,906
3730,912
3731,918
3732,924
3733,928
3734,936
3735,938
3736,944
3737,948
3738,954
3739,956
3740,962
3741,964
3742,970
3743,972
3744,-462
3745,-452
3746,-438
3747,-428
3748,-412
3749,-402
3750,-384
3751,-376
3752,-356
3753,-348
3754,-330
3755,-322
3756,-304
3757,-292
3758,-276
3759,-268
3760,-246
3761,-238
3762,-220
3763,-212
3764,-192
3765,-184
3766,-164
3767,-154
3768,-134
3769,-126
3770,-106
3771,-96
3772,-78
3773,-68
3774,-50
3775,-38
3776,970
3777,966
3778,962
3779,960
3780,954
3781,950
3782,946
3783,942
3784,936
3785,932
3786,924
3787,922
3788,912
3789,910
3790,900
3791,898
3792,888
3793,884
3794,874
3795,870
3796,862
3797,856
3798,846
3799,840
3800,830
3801,826
3802,814
3803,808
3804,796
3805,790
3806,778
3807,772
3808,762
3809,754
3810,740
3811,734
3812,722
3813,716
3814,702
3815,694
3816,680
3817,674
3818,660
3819,654
3820,638
3821,632
3822,616
3823,608
3824,594
3825,584
3826,570
3827,562
3828,546
3829,536
3830,522
3831,514
3832,496
3833,488
3834,472
3835,462
3836,446
3837,436
3838,420
3839,412
3840,394
3841,384
3842,366
3843,358
3844,340
3845,330
3846,314
3847,304
3848,286
3849,278
3850,258
3851,248
3852,230
3853,220
3854,202
3855,192
3856,174
3857,164
3858,144
3859,136
3860,118
3861,108
3862,88
3863,78
3864,60
3865,50
3866,30
3867,22
3868,2
3869,-8
3870,-26
3871,-38
3872,978
3873,980
3874,984
3875,984
3876,986
3877,988
3878,992
3879,992
3880,996
3881,996
3882,996
3883,996
3884,998
3885,998
3886,998
3887,998
3888,998
3889,998
3890,998
3891,996
3892,996
3893,996
3894,994
3895,992
3896,990
3897,988
3898,984
3899,984
3900,982
3901,980
3902,974
3903,972
3904,968
3905,966
3906,960
3907,958
3908,952
3909,948
3910,944
3911,940
3912,934
3913,930
3914,924
3915,920
3916,912
3917,906
3918,900
3919,896
3920,886
3921,882
3922,872
3923,868
3924,858
3925,852
3926,842
3927,838
3928,826
3929,822
3930,810
3931,804
3932,792
3933,788
3934,776
3935,770
3936,756
3937,752
3938,738
3939,730
3940,718
3941,712
3942,698
3943,692
3944,676
3945,668
3946,656
3947,648
3948,632
3949,626
3950,612
3951,604
3952,588
3953,580
3954,566
3955,556
3956,540
3957,532
3958,516
3959,510
3960,492
3961,484
3962,466
3963,458
3964,440
3965,432
3966,414
3967,406
3968,388
3969,378
3970,362
3971,352
3972,334
3973,326
3974,308
3975,298
3976,280
3977,270
3978,252
3979,242
3980,224
3981,214
3982,196
3983,188
3984,168
3985,158
3986,140
3987,130
3988,110
3989,102
3990,82
3991,72
3992,54
3993,44
3994,24
3995,14
3996,-4
3997,-14
3998,-32
3999,-42
4000,-62
4001,-72
4002,-90
4003,-100
4004,-120
4005,-128
4006,-146
4007,-156
4008,-176
4009,-184
4010,-204
4011,-212
4012,-232
4013,-242
4014,-260
4015,-268
4016,-288
4017,-296
4018,-316
4019,-324
4020,-342
4021,-352
4022,-368
4023,-378
4024,-396
4025,-404
4026,-422
4027,-430
4028,-448
4029,-456
4030,-474
4031,-482
4032,-498
4033,-508
4034,-524
4035,-532
4036,-548
4037,-556
4038,-572
4039,-580
4040,-596
4041,-602
4042,-618
4043,-626
4044,-640
4045,-646
4046,-662
4047,-670
4048,-682
4049,-690
4050,-704
4051,-710
4052,-724
4053,-730
4054,-742
4055,-750
4056,-764
4057,-768
4058,-780
4059,-788
4060,-798
4061,-804
4062,-816
4063,-822
4064,-832
4065,-838
4066,-848
4067,-852
4068,-864
4069,-866
4070,-876
4071,-880
4072,-890
4073,-894
4074,-902
4075,-908
4076,-914
4077,-918
4078,-926
4079,-930
4080,-938
4081,-940
4082,-948
4083,-950
4084,-956
4085,-958
4086,-964
4087,-966
4088,-972
4089,-974
4090,-978
4091,-980
4092,-984
4093,-986
4094,-988
4095,-990
