#idx,value
1376,32
1377,47
1378,30
1379,-6
1380,-30
1381,-20
1382,14
1383,44
1384,43
1385,11
1386,-23
1387,-29
1388,-4
1389,31
1390,48
1391,30
1392,-7
1393,-30
1394,-20
1395,13
1396,43
1397,42
1398,10
1399,-22
1400,-30
1401,-4
1402,31
1403,47
1404,29
1405,-8
1406,-29
1407,-20
1408,14
1409,44
1410,42
1411,11
1412,-22
1413,-30
1414,-4
1415,32
1416,47
1417,29
1418,-8
1419,-30
1420,-19
1421,15
1422,44
1423,41
1424,11
1425,-23
1426,-30
1427,-4
1428,32
1429,47
1430,29
1431,-8
1432,-30
1433,-20
1434,15
1435,43
1436,41
1437,11
1438,-23
1439,-29
1440,-3
1441,33
1442,48
1443,29
1444,-8
1445,-31
1446,-20
1447,15
1448,44
1449,42
1450,10
1451,-22
1452,-29
1453,-3
1454,32
1455,47
1456,29
1457,-9
1458,-30
1459,-20
1460,15
1461,44
1462,41
1463,9
1464,-23
1465,-29
1466,-3
1467,32
1468,47
1469,29
1470,-8
1471,-31
1472,-19
1473,17
1474,44
1475,42
1476,10
1477,-23
1478,-29
1479,-3
1480,33
1481,47
1482,30
1483,-9
1484,-31
1485,-19
1486,15
1487,44
1488,41
1489,10
1490,-24
1491,-29
1492,-3
1493,32
1494,48
1495,28
1496,-9
1497,-30
1498,-19
1499,17
1500,44
1501,42
1502,11
1503,-23
1504,-30
1505,-3
1506,32
1507,47
1508,27
1509,-9
1510,-30
1511,-19
1512,17
1513,44
1514,41
1515,9
1516,-24
1517,-29
1518,-3
1519,33
1520,48
1521,28
1522,-9
1523,-32
1524,-19
1525,16
1526,44
1527,42
1528,10
1529,-24
1530,-29
1531,-2
1532,34
1533,49
1534,27
1535,-9
1536,-31
1537,-18
1538,17
1539,44
1540,41
1541,9
1542,-24
1543,-29
1544,-2
1545,33
1546,47
1547,27
1548,-9
1549,-30
1550,-19
1551,16
1552,44
1553,41
1554,9
1555,-24
1556,-29
1557,-1
1558,33
1559,47
1560,27
1561,-8
1562,-30
1563,-19
1564,17
1565,44
1566,41
1567,9
1568,-24
1569,-29
1570,-1
1571,34
1572,47
1573,28
1574,-10
1575,-30
1576,-18
1577,17
1578,45
1579,40
1580,8
1581,-24
1582,-28
1583,-1
1584,34
1585,47
1586,27
1587,-10
1588,-31
1589,-18
1590,17
1591,45
1592,42
1593,9
1594,-25
1595,-28
1596,-2
1597,34
1598,46
1599,27
1600,-9
1601,-30
1602,-17
1603,17
1604,45
1605,40
1606,8
1607,-23
1608,-28
1609,-2
1610,35
1611,47
1612,26
1613,-11
1614,-30
1615,-17
1616,17
1617,44
1618,40
1619,7
1620,-24
1621,-28
1622,0
1623,34
1624,47
1625,27
1626,-9
1627,-31
1628,-18
1629,18
1630,45
1631,41
1632,7
1633,-24
1634,-29
1635,-1
1636,34
1637,47
1638,27
1639,-10
1640,-31
