idx,value
546,-777
547,-656
548,-303
549,177
550,581
551,759
552,644
553,265
554,-246
555,-690
556,-875
557,-740
558,-334
559,201
560,654
561,838
562,705
563,283
564,-269
565,-731
566,-927
567,-788
568,-346
569,216
570,689
571,893
572,740
573,290
574,-283
575,-765
576,-969
577,-811
578,-345
579,231
580,707
581,910
582,759
583,294
584,-287
585,-778
586,-976
587,-814
588,-359
589,224
590,704
591,902
592,746
593,294
594,-284
595,-761
596,-958
597,-795
598,-355
599,211
600,681
601,868
602,714
603,285
604,-264
605,-714
606,-904
607,-761
608,-340
609,179
610,618
611,800
612,670
613,261
614,-232
615,-648
616,-820
617,-698
618,-323
619,147
620,535
621,715
622,589
623,247
624,-202
625,-558
626,-723
627,-619
628,-301
629,108
630,445
631,596
632,509
633,225
634,-144
635,-458
636,-587
637,-519
638,-261
639,56
640,317
641,449
642,383
643,190
644,-82
645,-313
646,-434
647,-387
648,-224
649,0
650,180
651,270
652,249
653,128
654,-28
655,-167
656,-228
657,-228
658,-157
659,-54
660,28
661,76
662,84
663,55
664,22
665,3
666,-37
667,-51
668,-88
669,-118
670,-126
671,-124
672,-95
673,-13
674,86
675,160
676,180
677,111
678,-10
679,-168
680,-304
681,-348
682,-272
683,-89
684,142
685,337
686,406
687,301
688,65
689,-242
690,-488
691,-583
692,-463
693,-165
694,213
695,521
696,635
697,494
698,138
699,-312
700,-692
701,-823
702,-658
703,-240
704,281
705,717
706,882
707,700
708,220
709,-386
710,-882
711,-1067
712,-867
713,-324
714,349
715,916
716,1132
717,903
718,307
719,-449
720,-1077
721,-1314
722,-1084
723,-426
724,406
725,1091
726,1370
727,1122
728,418
729,-479
730,-1233
731,-1553
732,-1300
733,-557
734,419
735,1240
736,1606
737,1355
738,553
739,-498
740,-1384
741,-1776
742,-1524
743,-679
744,438
745,1396
746,1830
747,1556
748,660
749,-522
750,-1535
751,-1991
752,-1715
753,-759
754,484
755,1550
756,2037
757,1730
758,731
759,-586
760,-1702
761,-2191
762,-1861
763,-813
764,559
765,1719
766,2228
767,1869
768,759
769,-654
770,-1866
771,-2375
772,-1981
773,-846
774,632
775,1865
776,2391
777,1990
778,805
779,-723
780,-2000
781,-2535
782,-2116
783,-895
784,681
785,1987
786,2543
787,2120
788,862
789,-763
790,-2105
791,-2678
792,-2241
793,-951
794,708
795,2093
796,2667
797,2221
798,904
799,-788
800,-2198
801,-2787
802,-2332
803,-985
804,732
805,2175
806,2772
807,2307
808,932
809,-808
810,-2264
811,-2870
812,-2399
813,-1022
814,743
815,2214
816,2834
817,2364
818,983
819,-804
820,-2296
821,-2921
822,-2468
823,-1079
824,711
825,2218
826,2871
827,2427
828,1049
829,-748
830,-2268
831,-2939
832,-2513
833,-1145
834,657
835,2186
836,2878
837,2468
838,1105
839,-688
840,-2232
841,-2929
842,-2537
843,-1180
844,606
845,2136
846,2844
847,2459
848,1128
849,-656
850,-2187
851,-2890
852,-2505
853,-1173
854,584
855,2093
856,2796
857,2413
858,1090
859,-648
860,-2149
861,-2818
862,-2431
863,-1130
864,604
865,2063
866,2717
867,2316
868,1022
869,-669
870,-2094
871,-2733
872,-2326
873,-1046
874,602
875,2002
876,2614
877,2214
878,955
879,-657
880,-2025
881,-2620
882,-2227
883,-1003
884,593
885,1908
886,2488
887,2100
888,909
889,-628
890,-1917
891,-2473
892,-2105
893,-942
894,548
895,1787
896,2331
897,1963
898,838
899,-598
900,-1787
901,-2305
902,-1949
903,-874
904,498
905,1647
906,2141
907,1808
908,765
909,-545
910,-1650
911,-2115
912,-1779
913,-803
914,443
915,1491
916,1937
917,1634
918,704
919,-482
920,-1484
921,-1913
922,-1622
923,-744
924,383
925,1325
926,1746
927,1484
928,657
929,-401
930,-1296
931,-1700
932,-1469
933,-708
934,292
935,1138
936,1521
937,1320
938,614
939,-314
940,-1108
941,-1470
942,-1300
943,-646
944,204
945,946
946,1292
947,1130
948,539
949,-240
950,-911
951,-1223
952,-1083
953,-561
954,144
955,755
956,1039
957,911
958,434
959,-188
960,-719
961,-971
962,-860
963,-444
964,98
965,563
966,787
967,687
968,332
969,-134
970,-541
971,-729
972,-650
973,-350
974,51
975,389
976,547
977,487
978,236
979,-91
980,-361
981,-495
982,-449
983,-260
984,-8
985,204
986,312
987,286
988,154
989,-28
990,-187
991,-270
992,-255
993,-174
994,-66
995,33
996,90
997,102
998,63
999,22
1000,-14
1001,-46
1002,-61
1003,-93
1004,-117
1005,-127
1006,-124
1007,-86
1008,-15
1009,76
1010,138
1011,162
1012,102
1013,-14
1014,-164
1015,-283
1016,-308
1017,-247
1018,-78
1019,120
1020,286
1021,345
1022,260
1023,54
1024,-203
1025,-415
1026,-498
1027,-397
1028,-159
1029,151
1030,412
1031,508
1032,415
1033,143
1034,-232
1035,-523
1036,-650
1037,-553
1038,-242
1039,163
1040,506
1041,659
1042,544
1043,217
1044,-233
1045,-619
1046,-781
1047,-665
1048,-305
1049,176
1050,594
1051,774
1052,646
1053,263
1054,-249
1055,-689
1056,-876
1057,-740
1058,-334
1059,201
1060,654
1061,838
1062,705
1063,279
1064,-271
1065,-730
1066,-928
1067,-785
1068,-338
1069,223
1070,687
1071,896
1072,741
1073,289
1074,-283
1075,-769
1076,-969
1077,-812
1078,-346
1079,232
1080,707
1081,913
1082,761
1083,293
1084,-287
1085,-778
1086,-975
1087,-814
1088,-358
1089,223
1090,708
1091,903
1092,746
1093,293
1094,-284
1095,-761
1096,-958
1097,-795
1098,-355
1099,211
1100,680
1101,868
1102,714
1103,285
1104,-264
1105,-714
1106,-904
1107,-761
1108,-340
1109,179
1110,618
1111,800
1112,670
1113,261
1114,-232
1115,-648
1116,-820
1117,-698
1118,-323
1119,147
1120,535
1121,715
1122,589
1123,247
1124,-202
1125,-558
1126,-723
1127,-619
1128,-301
1129,108
1130,445
1131,596
1132,509
1133,225
1134,-143
1135,-458
1136,-587
1137,-519
1138,-261
1139,52
1140,317
1141,448
1142,391
1143,191
1144,-82
1145,-313
1146,-434
1147,-387
1148,-224
1149,0
1150,180
1151,270
1152,249
1153,127
1154,-26
1155,-164
1156,-229
1157,-227
1158,-157
1159,-54
1160,28
1161,76
1162,84
1163,55
1164,23
1165,2
1166,-32
1167,-52
1168,-85
1169,-116
1170,-127
1171,-124
1172,-96
1173,-13
1174,86
1175,160
1176,180
1177,111
1178,-10
1179,-168
1180,-304
1181,-348
1182,-276
1183,-89
1184,142
1185,336
1186,407
1187,304
1188,64
1189,-241
1190,-488
1191,-583
1192,-464
1193,-164
1194,216
1195,521
1196,634
1197,501
1198,139
1199,-314
1200,-691
1201,-824
1202,-656
1203,-241
1204,282
1205,714
1206,890
1207,703
1208,223
1209,-380
1210,-883
1211,-1067
1212,-871
1213,-331
1214,347
1215,916
1216,1133
1217,911
1218,311
1219,-447
1220,-1078
1221,-1315
1222,-1088
1223,-433
1224,405
1225,1092
1226,1369
1227,1131
1228,420
1229,-474
1230,-1231
1231,-1554
1232,-1307
1233,-556
1234,409
1235,1234
1236,1602
1237,1360
1238,554
1239,-482
1240,-1371
1241,-1778
1242,-1531
1243,-682
1244,432
1245,1391
1246,1831
1247,1564
1248,660
1249,-516
1250,-1531
1251,-1993
1252,-1712
1253,-771
1254,480
1255,1547
1256,2042
1257,1737
1258,735
1259,-580
1260,-1699
1261,-2193
1262,-1860
1263,-821
1264,559
1265,1715
1266,2227
1267,1873
1268,761
1269,-651
1270,-1867
1271,-2378
1272,-2004
1273,-854
1274,626
1275,1861
1276,2390
1277,1995
1278,817
1279,-705
1280,-1998
1281,-2535
1282,-2124
1283,-902
1284,673
1285,1986
1286,2542
1287,2123
1288,865
1289,-740
1290,-2102
1291,-2679
1292,-2250
1293,-954
1294,699
1295,2079
1296,2669
1297,2234
1298,920
1299,-773
1300,-2192
1301,-2785
1302,-2343
1303,-1002
1304,723
1305,2163
1306,2773
1307,2313
1308,945
1309,-804
1310,-2260
1311,-2876
1312,-2417
1313,-1037
1314,732
1315,2211
1316,2835
1317,2374
1318,992
1319,-784
1320,-2274
1321,-2919
1322,-2477
1323,-1085
1324,701
1325,2217
1326,2870
1327,2432
1328,1052
1329,-740
1330,-2255
1331,-2932
1332,-2516
1333,-1144
1334,644
1335,2160
1336,2863
1337,2473
1338,1109
1339,-677
1340,-2209
1341,-2918
1342,-2526
1343,-1191
1344,588
1345,2131
1346,2840
1347,2462
1348,1136
1349,-638
1350,-2167
1351,-2878
1352,-2504
1353,-1184
1354,572
1355,2084
1356,2793
1357,2411
1358,1100
1359,-639
1360,-2136
1361,-2813
1362,-2432
1363,-1134
1364,585
1365,2057
1366,2718
1367,2325
1368,1028
1369,-644
1370,-2091
1371,-2729
1372,-2333
1373,-1052
1374,596
1375,1996
1376,2616
1377,2223
1378,965
1379,-653
1380,-2018
1381,-2621
1382,-2226
1383,-1005
1384,567
1385,1902
1386,2489
1387,2107
1388,914
1389,-624
1390,-1918
1391,-2473
1392,-2106
1393,-948
1394,533
1395,1784
1396,2329
1397,1971
1398,854
1399,-582
1400,-1783
1401,-2306
1402,-1958
1403,-885
1404,494
1405,1645
1406,2144
1407,1816
1408,776
1409,-534
1410,-1640
1411,-2120
1412,-1791
1413,-816
1414,441
1415,1492
1416,1935
1417,1651
1418,720
1419,-482
1420,-1472
1421,-1914
1422,-1633
1423,-758
1424,372
1425,1313
1426,1749
1427,1496
1428,674
1429,-390
1430,-1296
1431,-1697
1432,-1481
1433,-716
1434,286
1435,1132
1436,1522
1437,1319
1438,619
1439,-307
1440,-1094
1441,-1469
1442,-1299
1443,-654
1444,203
1445,945
1446,1286
1447,1136
1448,542
1449,-223
1450,-904
1451,-1219
1452,-1088
1453,-565
1454,141
1455,748
1456,1038
1457,917
1458,439
1459,-185
1460,-718
1461,-972
1462,-857
1463,-453
1464,94
1465,559
1466,785
1467,689
1468,336
1469,-133
1470,-536
1471,-725
1472,-652
1473,-353
1474,47
1475,383
1476,547
1477,487
1478,235
1479,-87
1480,-358
1481,-494
1482,-450
1483,-260
1484,-8
1485,204
1486,312
1487,286
1488,154
1489,-27
1490,-187
1491,-270
1492,-255
1493,-174
1494,-66
1495,33
1496,89
1497,102
1498,63
1499,23
1500,-15
1501,-44
1502,-66
1503,-101
1504,-116
1505,-127
1506,-124
1507,-86
1508,-16
1509,64
1510,138
1511,161
1512,103
1513,-13
1514,-164
1515,-283
1516,-309
1517,-246
1518,-84
1519,116
1520,287
1521,344
1522,261
1523,53
1524,-202
1525,-416
1526,-496
1527,-399
1528,-162
1529,148
1530,411
1531,508
1532,415
1533,142
1534,-226
1535,-521
1536,-650
1537,-549
1538,-242
1539,161
1540,503
1541,657
1542,542
1543,219
1544,-234
1545,-614
1546,-777
1547,-656
1548,-303
1549,177
1550,581
1551,759
1552,644
1553,263
1554,-249
1555,-690
1556,-875
1557,-740
1558,-334
1559,201
1560,654
1561,838
1562,706
1563,279
1564,-270
1565,-731
1566,-926
1567,-788
1568,-345
1569,224
1570,688
1571,893
1572,739
1573,290
1574,-283
1575,-764
1576,-969
1577,-811
1578,-346
1579,232
1580,707
1581,913
1582,761
1583,293
1584,-287
1585,-779
1586,-975
1587,-815
1588,-357
1589,227
1590,704
1591,902
1592,746
1593,294
1594,-284
1595,-761
1596,-958
1597,-795
1598,-355
1599,211
1600,681
1601,868
1602,714
1603,283
1604,-256
1605,-712
1606,-904
1607,-760
1608,-341
1609,180
1610,617
1611,800
1612,670
1613,261
1614,-232
1615,-648
1616,-820
1617,-698
1618,-323
1619,147
1620,535
1621,715
1622,589
1623,247
1624,-202
1625,-558
1626,-723
1627,-619
1628,-301
1629,108
1630,445
1631,596
1632,509
1633,225
1634,-144
1635,-458
1636,-587
1637,-519
1638,-261
1639,56
1640,317
1641,449
1642,384
1643,188
1644,-87
1645,-314
1646,-434
1647,-388
1648,-224
1649,0
1650,180
1651,270
1652,249
1653,128
1654,-28
1655,-167
1656,-228
1657,-228
1658,-157
1659,-54
1660,28
1661,76
1662,84
1663,55
1664,22
1665,3
1666,-37
1667,-51
1668,-88
1669,-118
1670,-127
1671,-124
1672,-96
1673,-12
1674,85
1675,161
1676,178
1677,113
1678,-16
1679,-172
1680,-302
1681,-348
1682,-271
1683,-90
1684,142
1685,337
1686,406
1687,300
1688,65
1689,-242
1690,-488
1691,-583
1692,-463
1693,-165
1694,213
1695,521
1696,635
1697,494
1698,138
1699,-313
1700,-692
1701,-823
1702,-658
1703,-240
1704,281
1705,717
1706,882
1707,700
1708,220
1709,-386
1710,-882
1711,-1067
1712,-867
1713,-324
1714,349
1715,916
1716,1132
1717,902
1718,307
1719,-449
1720,-1077
1721,-1315
1722,-1088
1723,-425
1724,406
1725,1091
1726,1369
1727,1122
1728,418
1729,-479
1730,-1233
1731,-1553
1732,-1300
1733,-557
1734,419
1735,1240
1736,1606
1737,1355
1738,553
1739,-498
1740,-1384
1741,-1776
1742,-1524
1743,-679
1744,438
1745,1396
1746,1830
1747,1556
1748,660
1749,-522
1750,-1535
1751,-1991
1752,-1714
1753,-759
1754,484
1755,1550
1756,2037
1757,1730
1758,731
1759,-586
1760,-1702
1761,-2191
1762,-1861
1763,-813
1764,563
1765,1719
1766,2227
1767,1869
1768,759
1769,-654
1770,-1866
1771,-2375
1772,-1981
1773,-846
1774,632
1775,1865
1776,2391
1777,1990
1778,805
1779,-723
1780,-2000
1781,-2535
1782,-2116
1783,-895
1784,681
1785,1987
1786,2543
1787,2120
1788,862
1789,-763
1790,-2105
1791,-2678
1792,-2241
1793,-950
1794,707
1795,2093
1796,2666
1797,2229
1798,905
1799,-788
1800,-2197
1801,-2787
1802,-2332
1803,-985
1804,733
1805,2174
1806,2772
1807,2307
1808,932
1809,-808
1810,-2263
1811,-2870
1812,-2399
1813,-1022
1814,743
1815,2214
1816,2834
1817,2364
1818,983
1819,-804
1820,-2296
1821,-2921
1822,-2468
1823,-1079
1824,711
1825,2218
1826,2871
1827,2427
1828,1049
1829,-747
1830,-2268
1831,-2939
1832,-2514
1833,-1144
1834,656
1835,2186
1836,2877
1837,2469
1838,1104
1839,-687
1840,-2234
1841,-2925
1842,-2530
1843,-1182
1844,607
1845,2135
1846,2844
1847,2461
1848,1130
1849,-657
1850,-2186
1851,-2890
1852,-2504
1853,-1177
1854,584
1855,2094
1856,2796
1857,2413
1858,1089
1859,-643
1860,-2146
1861,-2819
1862,-2430
1863,-1131
1864,601
1865,2064
1866,2717
1867,2316
1868,1022
1869,-669
1870,-2094
1871,-2733
1872,-2326
1873,-1046
1874,602
1875,2002
1876,2614
1877,2214
1878,956
1879,-657
1880,-2025
1881,-2620
1882,-2227
1883,-1003
1884,593
1885,1907
1886,2488
1887,2099
1888,910
1889,-628
1890,-1916
1891,-2474
1892,-2103
1893,-946
1894,541
1895,1789
1896,2330
1897,1964
1898,837
1899,-597
1900,-1789
1901,-2298
1902,-1946
1903,-877
1904,499
1905,1646
1906,2142
1907,1808
1908,765
1909,-545
1910,-1649
1911,-2115
1912,-1779
1913,-803
1914,443
1915,1491
1916,1937
1917,1634
1918,704
1919,-482
1920,-1484
1921,-1914
1922,-1622
1923,-744
1924,383
1925,1325
1926,1746
1927,1483
1928,657
1929,-401
1930,-1293
1931,-1699
1932,-1478
1933,-709
1934,293
1935,1138
1936,1521
1937,1320
1938,614
1939,-315
1940,-1100
1941,-1468
1942,-1300
1943,-645
1944,204
1945,947
1946,1292
1947,1130
1948,539
1949,-240
1950,-911
1951,-1222
1952,-1083
1953,-560
1954,143
1955,747
1956,1040
1957,911
1958,434
1959,-188
1960,-719
1961,-971
1962,-859
1963,-444
1964,98
1965,563
1966,787
1967,687
1968,332
1969,-134
1970,-541
1971,-729
1972,-650
1973,-350
1974,51
1975,389
1976,547
1977,487
1978,236
1979,-92
1980,-358
1981,-494
1982,-450
1983,-260
1984,-8
1985,204
1986,312
1987,286
1988,154
1989,-27
1990,-187
1991,-270
1992,-255
1993,-174
1994,-66
1995,33
1996,90
1997,102
1998,63
1999,22
2000,-14
2001,-46
2002,-60
2003,-94
2004,-116
2005,-127
2006,-124
2007,-87
2008,-13
2009,75
2010,136
2011,163
2012,102
2013,-13
2014,-164
2015,-283
2016,-308
2017,-247
2018,-78
2019,120
2020,286
2021,345
2022,260
2023,54
2024,-203
2025,-415
2026,-498
2027,-397
2028,-159
2029,151
2030,412
2031,508
2032,416
2033,142
2034,-230
2035,-531
2036,-651
2037,-552
2038,-242
2039,163
2040,506
2041,659
2042,544
2043,217
2044,-233
2045,-619
2046,-781
2047,-665
