idx,value
270,-86
271,-235
272,-307
273,-286
274,-171
275,11
276,183
277,283
278,253
279,134
280,-68
281,-253
282,-365
283,-344
284,-214
285,-10
286,187
287,288
288,279
289,159
290,-33
291,-225
292,-343
293,-327
294,-211
295,-37
296,129
297,231
298,232
299,135
300,-8
301,-160
302,-244
303,-254
304,-177
305,-53
306,55
307,123
308,131
309,82
310,6
311,-82
312,-127
313,-127
314,-115
315,-66
316,-23
317,16
318,17
319,17
320,5
321,-3
322,-26
323,-36
324,-44
325,-53
326,-62
327,-62
328,-58
329,-42
330,-15
331,16
332,16
333,19
334,4
335,-35
336,-62
337,-92
338,-95
339,-59
340,-39
341,-12
342,3
343,0
344,1
345,1
346,-1
347,-26
348,-33
349,-45
350,-61
351,-91
352,-97
353,-80
354,-36
355,13
356,66
357,91
358,69
359,9
360,-80
361,-166
362,-207
363,-196
364,-105
365,27
366,129
367,198
368,173
369,73
370,-85
371,-221
372,-300
373,-285
374,-168
375,12
376,174
377,264
378,252
379,119
380,-63
381,-235
382,-346
383,-330
384,-206
385,-17
386,161
387,271
388,270
389,149
390,-35
391,-209
392,-316
393,-323
394,-206
395,-45
396,115
397,209
398,219
399,128
400,-11
401,-153
402,-235
403,-245
404,-175
405,-59
406,49
407,115
408,120
409,83
410,4
411,-78
412,-125
413,-128
414,-111
415,-65
416,-23
417,12
418,18
419,16
420,7
421,-8
422,-29
423,-34
424,-45
425,-56
426,-62
427,-62
428,-59
429,-42
430,-15
431,16
432,16
433,18
434,-4
435,-39
436,-57
437,-86
438,-95
439,-58
440,-43
441,-19
442,3
443,0
444,0
445,1
446,-1
447,-26
448,-33
449,-45
450,-61
451,-91
452,-97
453,-80
454,-35
455,12
456,55
457,86
458,69
459,8
460,-76
461,-160
462,-204
463,-186
464,-102
465,26
466,130
467,191
468,171
469,68
470,-81
471,-219
472,-290
473,-279
474,-169
475,19
476,166
477,250
478,245
479,118
480,-62
481,-234
482,-335
483,-324
484,-195
485,-13
486,161
487,271
488,265
489,146
490,-36
491,-207
492,-307
493,-317
494,-205
495,-46
496,117
497,205
498,213
499,130
500,-12
501,-152
502,-235
503,-235
504,-166
505,-58
506,49
507,110
508,116
509,81
510,4
511,-77
512,-122
513,-128
514,-113
515,-73
516,-22
517,8
518,17
519,17
520,5
521,-3
522,-26
523,-35
524,-45
525,-57
526,-61
527,-62
528,-58
529,-43
530,-15
531,16
532,16
533,18
534,-3
535,-39
536,-64
537,-91
538,-94
539,-58
540,-42
541,-20
542,3
543,0
544,1
545,1
546,-1
547,-26
548,-33
549,-45
550,-61
551,-91
552,-97
553,-80
554,-36
555,13
556,66
557,86
558,69
559,8
560,-79
561,-162
562,-209
563,-194
564,-109
565,25
566,130
567,197
568,173
569,72
570,-84
571,-223
572,-304
573,-284
574,-170
575,13
576,176
577,271
578,255
579,120
580,-64
581,-246
582,-345
583,-342
584,-210
585,-16
586,179
587,281
588,276
589,155
590,-35
591,-211
592,-326
593,-325
594,-212
595,-37
596,125
597,232
598,231
599,136
600,-8
601,-154
602,-241
603,-254
604,-177
605,-66
606,50
607,118
608,127
609,82
610,6
611,-81
612,-127
613,-126
614,-116
615,-74
616,-22
617,12
618,18
619,16
620,5
621,-3
622,-26
623,-35
624,-45
625,-57
626,-61
627,-62
628,-58
629,-43
630,-15
631,16
632,16
633,18
634,-3
635,-39
636,-64
637,-92
638,-94
639,-58
640,-39
641,-12
642,3
643,0
644,1
645,1
646,-1
647,-26
648,-33
649,-45
650,-61
651,-91
652,-97
653,-80
654,-36
655,13
656,66
657,95
658,69
659,9
660,-81
661,-176
662,-209
663,-196
664,-106
665,23
666,148
667,202
668,177
669,73
670,-85
671,-235
672,-307
673,-286
674,-172
675,13
676,177
677,275
678,255
679,128
680,-68
681,-251
682,-355
683,-340
684,-210
685,-17
686,183
687,290
688,274
689,156
690,-36
691,-210
692,-327
693,-324
694,-212
695,-37
696,129
697,231
698,231
699,136
700,-7
701,-154
702,-241
703,-255
704,-176
705,-58
706,48
707,119
708,126
709,82
710,6
711,-81
712,-127
713,-126
714,-116
715,-66
716,-23
717,12
718,18
719,17
720,5
721,-3
722,-26
723,-35
724,-45
725,-57
726,-61
727,-62
728,-59
729,-42
730,-16
731,17
732,15
733,21
734,-1
735,-40
736,-63
737,-92
738,-94
739,-58
740,-43
741,-12
742,4
743,0
744,1
745,0
746,-1
747,-27
748,-33
749,-45
750,-61
751,-91
752,-97
753,-80
754,-36
755,13
756,66
757,94
758,69
759,8
760,-80
761,-176
762,-209
763,-196
764,-106
765,21
766,149
767,200
768,183
769,77
770,-86
771,-235
772,-307
773,-286
774,-171
775,11
776,183
777,283
778,253
779,134
780,-68
781,-253
782,-364
783,-344
784,-212
785,-17
786,183
787,290
788,278
789,160
790,-33
791,-224
792,-344
793,-327
794,-211
795,-37
796,129
797,231
798,232
799,135
800,-8
801,-160
802,-244
803,-254
804,-177
805,-53
806,54
807,123
808,127
809,81
810,7
811,-82
812,-127
813,-128
814,-112
815,-65
816,-24
817,13
818,17
819,17
820,5
821,-3
822,-26
823,-35
824,-44
825,-53
826,-62
827,-61
828,-59
829,-42
830,-16
831,17
832,15
833,21
834,-1
835,-40
836,-63
837,-92
838,-94
839,-59
840,-42
841,-20
842,3
843,0
844,1
845,1
846,-1
847,-26
848,-33
849,-45
850,-61
851,-91
852,-97
853,-80
854,-36
855,13
856,66
857,91
858,69
859,9
860,-80
861,-166
862,-207
863,-196
864,-105
865,27
866,130
867,197
868,173
869,72
870,-84
871,-223
872,-304
873,-285
874,-169
875,12
876,177
877,266
878,251
879,121
880,-66
881,-241
882,-345
883,-331
884,-206
885,-10
886,172
887,269
888,270
889,150
890,-35
891,-208
892,-324
893,-324
894,-206
895,-42
896,117
897,218
898,223
899,127
900,-10
901,-154
902,-234
903,-245
904,-174
905,-59
906,50
907,115
908,120
909,83
910,4
911,-78
912,-125
913,-128
914,-111
915,-65
916,-24
917,13
918,17
919,17
920,5
921,-3
922,-26
923,-35
924,-45
925,-57
926,-61
927,-62
928,-58
929,-43
930,-15
931,16
932,16
933,18
934,-3
935,-39
936,-57
937,-86
938,-95
939,-58
940,-43
941,-19
942,3
943,0
944,0
945,1
946,-1
947,-26
948,-33
949,-45
950,-61
951,-91
952,-97
953,-81
954,-35
955,12
956,55
957,86
958,70
959,7
960,-75
961,-160
962,-204
963,-188
964,-105
965,27
966,129
967,191
968,170
969,68
970,-81
971,-219
972,-289
973,-281
974,-168
975,16
976,173
977,263
978,247
979,119
980,-63
981,-235
982,-340
983,-325
984,-199
985,-13
986,161
987,271
988,270
989,144
990,-42
991,-209
992,-315
993,-315
994,-206
995,-45
996,116
997,206
998,213
999,130
1000,-12
1001,-152
1002,-236
1003,-243
1004,-165
1005,-58
1006,49
1007,113
1008,116
1009,81
1010,4
1011,-77
1012,-121
1013,-129
1014,-112
1015,-64
1016,-23
1017,8
1018,17
1019,17
1020,4
1021,-3
1022,-26
1023,-35
1024,-45
1025,-57
1026,-61
1027,-62
1028,-59
1029,-42
1030,-16
1031,17
1032,15
1033,21
1034,-1
1035,-40
1036,-63
1037,-92
1038,-94
1039,-58
1040,-43
1041,-12
1042,4
1043,0
1044,1
1045,0
1046,-1
1047,-26
1048,-33
1049,-45
1050,-61
1051,-91
1052,-97
1053,-80
1054,-36
1055,13
1056,66
1057,91
1058,69
1059,9
1060,-80
1061,-165
1062,-207
1063,-195
1064,-108
1065,24
1066,139
1067,198
1068,174
1069,71
1070,-83
1071,-232
1072,-304
1073,-286
1074,-173
1075,14
1076,175
1077,272
1078,256
1079,120
1080,-66
1081,-252
1082,-355
1083,-341
1084,-208
1085,-13
1086,176
1087,286
1088,276
1089,156
1090,-36
1091,-215
1092,-326
1093,-324
1094,-212
1095,-37
1096,129
1097,231
1098,232
1099,135
1100,-8
1101,-158
1102,-241
1103,-255
1104,-175
1105,-59
1106,49
1107,119
1108,127
1109,81
1110,6
1111,-82
1112,-127
1113,-128
1114,-112
1115,-64
1116,-24
1117,13
1118,17
1119,17
1120,5
1121,-3
1122,-26
1123,-35
1124,-44
1125,-53
1126,-62
1127,-62
1128,-58
1129,-43
1130,-15
1131,16
1132,19
1133,20
1134,4
1135,-34
1136,-62
1137,-92
1138,-95
1139,-59
1140,-39
1141,-12
1142,3
1143,0
1144,1
1145,1
1146,-1
1147,-26
1148,-33
1149,-45
1150,-61
1151,-91
1152,-97
1153,-80
1154,-36
1155,13
1156,65
1157,98
1158,71
1159,8
1160,-79
1161,-176
1162,-208
1163,-197
1164,-102
1165,23
1166,148
1167,200
1168,182
1169,77
1170,-87
1171,-235
1172,-308
1173,-286
1174,-171
1175,11
1176,184
1177,283
1178,253
1179,130
1180,-69
1181,-250
1182,-359
1183,-342
1184,-210
1185,-17
1186,183
1187,289
1188,275
1189,156
1190,-36
1191,-215
1192,-327
1193,-324
1194,-212
1195,-37
1196,129
1197,231
1198,232
1199,136
1200,-9
1201,-158
1202,-241
1203,-254
1204,-177
1205,-52
1206,52
1207,121
1208,128
1209,80
1210,7
1211,-82
1212,-126
1213,-128
1214,-112
1215,-65
1216,-24
1217,13
1218,18
1219,17
1220,5
1221,-3
1222,-26
1223,-35
1224,-44
1225,-53
1226,-62
1227,-61
1228,-59
1229,-42
1230,-16
1231,17
1232,15
1233,21
1234,-1
1235,-38
1236,-60
1237,-94
1238,-92
1239,-63
1240,-39
1241,-19
1242,2
1243,0
1244,0
1245,1
1246,-1
1247,-26
1248,-33
1249,-45
1250,-61
1251,-91
1252,-97
1253,-80
1254,-36
1255,13
1256,66
1257,94
1258,69
1259,8
1260,-80
1261,-176
1262,-208
1263,-197
1264,-103
1265,24
1266,148
1267,200
1268,182
1269,77
1270,-87
1271,-234
1272,-308
1273,-286
1274,-172
1275,13
1276,187
1277,282
1278,253
1279,133
1280,-68
1281,-253
1282,-365
1283,-344
1284,-214
1285,-10
1286,187
1287,288
1288,279
1289,159
1290,-33
1291,-225
1292,-343
1293,-327
1294,-211
1295,-37
1296,129
1297,231
1298,232
1299,135
1300,-8
1301,-160
1302,-244
1303,-254
1304,-177
1305,-53
1306,55
1307,123
1308,131
1309,82
1310,6
1311,-82
1312,-127
1313,-127
1314,-115
1315,-66
1316,-23
1317,16
1318,17
1319,17
1320,5
1321,-3
1322,-26
1323,-36
1324,-44
1325,-53
1326,-62
1327,-62
1328,-58
1329,-42
1330,-15
1331,16
1332,16
1333,19
1334,4
1335,-35
1336,-61
1337,-93
1338,-93
1339,-62
1340,-40
1341,-18
1342,2
1343,1
1344,0
1345,1
1346,-1
1347,-26
1348,-33
1349,-45
1350,-61
1351,-91
1352,-97
1353,-80
1354,-36
1355,13
1356,66
1357,91
1358,69
1359,9
1360,-80
1361,-166
1362,-207
1363,-195
1364,-105
1365,27
1366,129
1367,198
1368,172
1369,73
1370,-86
1371,-219
1372,-298
1373,-286
1374,-168
1375,12
1376,174
1377,263
1378,253
1379,119
1380,-63
1381,-235
1382,-345
1383,-330
1384,-206
1385,-16
1386,161
1387,271
1388,270
1389,150
1390,-35
1391,-209
1392,-317
1393,-323
1394,-206
1395,-44
1396,113
1397,216
1398,223
1399,126
1400,-10
1401,-154
1402,-234
1403,-245
1404,-174
1405,-59
1406,49
1407,115
1408,120
1409,83
1410,4
1411,-78
1412,-125
1413,-127
1414,-113
1415,-72
1416,-22
1417,12
1418,18
1419,16
1420,5
1421,-3
1422,-26
1423,-35
1424,-45
1425,-57
1426,-61
1427,-62
1428,-58
1429,-43
1430,-15
1431,16
1432,16
1433,18
1434,-3
1435,-39
1436,-57
1437,-86
1438,-95
1439,-58
1440,-43
1441,-19
1442,3
1443,0
1444,0
1445,1
1446,-1
1447,-26
1448,-33
1449,-45
1450,-61
1451,-91
1452,-97
1453,-80
1454,-35
1455,12
1456,55
1457,86
1458,69
1459,8
1460,-76
1461,-160
1462,-204
1463,-186
1464,-102
1465,26
1466,130
1467,191
1468,171
1469,68
1470,-81
1471,-219
1472,-290
1473,-279
1474,-169
1475,19
1476,166
1477,250
1478,245
1479,118
1480,-62
1481,-234
1482,-335
1483,-324
1484,-195
1485,-13
1486,161
1487,271
1488,265
1489,146
1490,-36
1491,-207
1492,-307
1493,-317
1494,-205
1495,-46
1496,116
1497,205
1498,213
1499,130
1500,-13
1501,-144
1502,-234
1503,-235
1504,-166
1505,-58
1506,49
1507,110
1508,116
1509,81
1510,4
1511,-77
1512,-121
1513,-128
1514,-113
1515,-73
1516,-22
1517,8
1518,17
1519,17
1520,5
1521,-3
1522,-26
1523,-35
1524,-45
1525,-57
1526,-61
1527,-62
1528,-58
1529,-43
1530,-15
1531,16
1532,16
1533,18
1534,-3
1535,-39
1536,-64
1537,-91
1538,-94
1539,-58
1540,-42
1541,-20
1542,3
1543,0
1544,1
1545,1
1546,-1
1547,-26
1548,-33
1549,-45
1550,-61
1551,-91
1552,-97
1553,-80
1554,-36
1555,13
1556,66
1557,86
1558,69
1559,9
1560,-80
1561,-165
1562,-207
1563,-196
1564,-105
1565,27
1566,130
1567,197
1568,174
1569,72
1570,-84
1571,-223
1572,-303
1573,-286
1574,-173
1575,14
1576,176
1577,271
1578,255
1579,120
1580,-64
1581,-246
1582,-344
1583,-343
1584,-207
1585,-15
1586,178
1587,281
1588,276
1589,156
1590,-35
1591,-211
1592,-327
1593,-324
1594,-212
1595,-37
1596,125
1597,232
1598,231
1599,136
1600,-8
1601,-153
1602,-242
1603,-246
1604,-175
1605,-67
1606,50
1607,118
1608,127
1609,81
1610,6
1611,-81
1612,-127
1613,-127
1614,-116
1615,-74
1616,-22
1617,12
1618,18
1619,16
1620,5
1621,-3
1622,-26
1623,-35
1624,-45
1625,-57
1626,-61
1627,-62
1628,-58
1629,-43
1630,-15
1631,16
1632,16
1633,18
1634,-3
1635,-39
1636,-64
1637,-92
1638,-94
1639,-58
1640,-39
1641,-12
1642,3
1643,0
1644,1
1645,1
1646,-1
1647,-26
1648,-33
1649,-45
1650,-61
1651,-91
1652,-97
1653,-80
1654,-36
1655,13
1656,66
1657,94
1658,69
1659,9
1660,-80
1661,-176
1662,-209
1663,-196
1664,-106
1665,21
1666,149
1667,200
1668,183
1669,77
1670,-87
1671,-234
1672,-308
1673,-285
1674,-173
1675,14
1676,177
1677,275
1678,255
1679,128
1680,-68
1681,-251
1682,-355
1683,-340
1684,-210
1685,-17
1686,183
1687,289
1688,275
1689,157
1690,-36
1691,-215
1692,-327
1693,-324
1694,-212
1695,-37
1696,129
1697,231
1698,232
1699,136
1700,-9
1701,-158
1702,-240
1703,-255
1704,-176
1705,-67
1706,50
1707,118
1708,127
1709,81
1710,6
1711,-81
1712,-127
1713,-127
1714,-115
1715,-66
1716,-23
1717,12
1718,18
1719,17
1720,5
1721,-3
1722,-26
1723,-36
1724,-44
1725,-53
1726,-62
1727,-61
1728,-59
1729,-42
1730,-16
1731,17
1732,15
1733,21
1734,-1
1735,-40
1736,-63
1737,-92
1738,-94
1739,-58
1740,-43
1741,-12
1742,4
1743,0
1744,1
1745,0
1746,-1
1747,-27
1748,-33
1749,-45
1750,-61
1751,-91
1752,-97
1753,-80
1754,-36
1755,13
1756,66
1757,94
1758,69
1759,8
1760,-80
1761,-176
1762,-209
1763,-196
1764,-106
1765,21
1766,149
1767,200
1768,183
1769,77
1770,-86
1771,-235
1772,-307
1773,-286
1774,-171
1775,11
1776,184
1777,283
1778,253
1779,130
1780,-68
1781,-253
1782,-364
1783,-344
1784,-213
1785,-16
1786,183
1787,291
1788,278
1789,162
1790,-37
1791,-231
1792,-342
1793,-328
1794,-211
1795,-37
1796,129
1797,231
1798,232
1799,135
1800,-7
1801,-160
1802,-244
1803,-254
1804,-177
1805,-53
1806,54
1807,123
1808,127
1809,81
1810,6
1811,-82
1812,-127
1813,-127
1814,-115
1815,-67
1816,-23
1817,16
1818,17
1819,17
1820,5
1821,-3
1822,-26
1823,-35
1824,-44
1825,-53
1826,-62
1827,-61
1828,-59
1829,-42
1830,-16
1831,17
1832,15
1833,21
1834,-1
1835,-38
1836,-60
1837,-93
1838,-93
1839,-59
1840,-42
1841,-20
1842,3
1843,0
1844,1
1845,1
1846,-1
1847,-26
1848,-33
1849,-45
1850,-61
1851,-91
1852,-97
1853,-80
1854,-36
1855,13
1856,66
1857,91
1858,69
1859,9
1860,-80
1861,-166
1862,-207
1863,-196
1864,-105
1865,27
1866,130
1867,197
1868,173
1869,72
1870,-84
1871,-223
1872,-304
1873,-285
1874,-169
1875,12
1876,177
1877,266
1878,251
1879,121
1880,-66
1881,-241
1882,-345
1883,-331
1884,-206
1885,-10
1886,172
1887,269
1888,271
1889,149
1890,-35
1891,-208
1892,-324
1893,-324
1894,-205
1895,-45
1896,116
1897,219
1898,223
1899,127
1900,-10
1901,-154
1902,-234
1903,-245
1904,-174
1905,-59
1906,50
1907,115
1908,120
1909,83
1910,4
1911,-78
1912,-125
1913,-128
1914,-111
1915,-65
1916,-23
1917,12
1918,18
1919,16
1920,7
1921,-9
1922,-30
1923,-34
1924,-45
1925,-52
1926,-62
1927,-61
1928,-59
1929,-42
1930,-15
1931,16
1932,16
1933,18
1934,-4
1935,-39
1936,-57
1937,-86
1938,-95
1939,-57
1940,-43
1941,-19
1942,3
1943,0
1944,0
1945,1
1946,-1
1947,-26
1948,-33
1949,-45
1950,-61
1951,-91
1952,-97
1953,-80
1954,-35
1955,12
1956,55
1957,86
1958,69
1959,8
1960,-76
1961,-160
1962,-204
1963,-186
1964,-102
1965,26
1966,130
1967,191
1968,171
1969,67
1970,-81
1971,-219
1972,-289
1973,-281
1974,-168
1975,15
1976,173
1977,261
1978,250
1979,120
1980,-63
1981,-235
1982,-341
1983,-325
1984,-200
1985,-12
1986,161
1987,271
1988,270
1989,144
1990,-43
1991,-208
1992,-311
1993,-316
1994,-206
1995,-46
1996,116
1997,206
1998,213
1999,130
2000,-12
2001,-152
2002,-236
2003,-243
2004,-165
2005,-58
2006,49
2007,113
2008,116
2009,81
2010,4
2011,-77
2012,-121
2013,-129
2014,-111
2015,-64
2016,-23
2017,8
2018,17
2019,17
2020,4
2021,-3
2022,-26
2023,-35
2024,-45
2025,-57
2026,-61
2027,-62
2028,-58
2029,-43
2030,-15
2031,16
2032,16
2033,18
2034,-3
2035,-39
2036,-64
2037,-92
2038,-94
2039,-61
2040,-45
2041,-11
2042,3
2043,0
2044,0
2045,1
2046,-1
2047,-26
